headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Departing Schools Chief: ‘We Weren’t Bold Enough’,2010-12-24,article,Interview,Metro,New York,['Education (K-12)'],https://www.nytimes.com/2010/12/26/nyregion/26klein.html,nyt://article/df37e25b-04b6-537d-b7cd-c0f8d25e0780,By Javier C. Hernández
John Lahr: By the Book,2014-09-18,article,Question,BookReview,Books,"['Books and Literature', 'Writing and Writers']",https://www.nytimes.com/2014/09/21/books/review/john-lahr-by-the-book.html,nyt://article/dfae0c15-b768-5b84-9a15-b41e4e27aef9,
"Alice Waters on Sex, Drugs and Sustainable Agriculture",2017-08-22,article,News,Dining,Food,"['Books and Literature', 'Restaurants']",https://www.nytimes.com/2017/08/22/dining/alice-waters-chef-author-book.html,nyt://article/dfc71315-a40d-5c08-bc3b-150d4c5717c8,By Kim Severson
"Fight On, Goldman Sachs!",2010-04-24,article,Op-Ed,Editorial,Opinion,"['Derivatives (Financial Instruments)', 'Banks and Banking', 'United States Politics and Government', 'Subprime Mortgage Crisis', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2010/04/25/opinion/25rich.html,nyt://article/dfdcf850-b1e7-539e-b466-c1fe4701815d,By Frank Rich
Running Fast Into The Past,2003-01-15,article,Op-Ed,Editorial Desk,Opinion,"['USA TODAY-CNN-GALLUP POLL', 'United States International Relations', 'United States Politics and Government', 'Presidents and Presidency (US)', 'PUBLIC OPINION', 'Taxation', 'United States Economy', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']",https://www.nytimes.com/2003/01/15/opinion/running-fast-into-the-past.html,nyt://article/e00af2d0-effc-59ba-a8e5-42e5aad8561d,By Maureen Dowd
Ryan Stays; Tannenbaum Goes; Other Answers Are Scarce,2012-12-31,article,News,Sports,Sports,"['Football', 'Suspensions, Dismissals and Resignations', 'Coaches and Managers']",https://www.nytimes.com/2013/01/01/sports/football/jets-fire-general-manager-mike-tannenbaum.html,nyt://article/e05bc21b-ee68-558a-a84f-9d05787225b3,By Ben Shpigel
Tales of High Society Getting Downright Nasty,2008-12-07,article,Review,Culture,Books,['Books and Literature'],https://www.nytimes.com/2008/12/08/books/08masl.html,nyt://article/e06e3a4c-c50e-5144-8668-ccdfcf230b48,By Janet Maslin
Peloton’s Cringe-y Ad Got Everyone Talking. Its C.E.O. Is Silent.,2019-12-09,article,News,Business,Business Day,"['ADVERTISING AND MARKETING', 'Social Media']",https://www.nytimes.com/2019/12/09/business/media/peloton-ad-ryan-reynolds.html,nyt://article/e08c9d2b-3593-5d05-afc4-c7b1b8a7b0cf,By Tiffany Hsu
"Tom Wolfe, 88, ‘New Journalist’ With Electric Style and Acid Pen, Dies",2018-05-15,article,Obituary (Obit),Obits,Obituaries,"['Deaths (Obituaries)', 'Writing and Writers', 'News and News Media', 'Books and Literature']",https://www.nytimes.com/2018/05/15/obituaries/tom-wolfe-pyrotechnic-nonfiction-writer-and-novelist-dies-at-88.html,nyt://article/e0cc3a0e-c488-511b-8f61-48eb2fe9702c,By Deirdre Carmody and William Grimes
‘Morally Impossible’: Some Advertisers Take a Timeout From Facebook,2020-06-09,article,News,Business,Business Day,"['Online Advertising', 'Social Media', 'Rumors and Misinformation', 'United States Politics and Government']",https://www.nytimes.com/2020/06/09/business/media/facebook-advertisers-trump-zuckerberg.html,nyt://article/e10b0ba3-a469-5734-b70f-be2fab3b530e,By Tiffany Hsu and Cecilia Kang
Five Fateful Years,1994-06-12,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1994/06/12/books/five-fateful-years.html,nyt://article/e1f02503-cde4-57f4-bbfc-473f427ffb97,By David Traxel
Movie Listings for April 15-21,2016-04-14,article,Schedule,Weekend,Movies,"['Movies', 'Culture (Arts)']",https://www.nytimes.com/2016/04/15/movies/movie-listings-for-april-15-21.html,nyt://article/e25785b0-d541-567c-983e-5c3b75027fee,
THEATER: MAMET'S 'EDMOND' AT THE PROVINCETOWN,1982-10-28,article,Review,Cultural Desk,Theater,['Theater'],https://www.nytimes.com/1982/10/28/theater/theater-mamet-s-edmond-at-the-provincetown.html,nyt://article/e2bbc479-15fd-5275-ac3c-f59835a90921,By Frank Rich
Brazil’s Political Crisis Deepens,2016-03-19,article,Editorial,Editorial,Opinion,"['Editorials', 'Corruption (Institutional)', 'Politics and Government']",https://www.nytimes.com/2016/03/19/opinion/brazils-political-crisis-deepens.html,nyt://article/e2d5258c-48d2-5381-97bd-3cbf6a7882cf,By The Editorial Board
How Google Photos Became a Perfect Jukebox for Our Memories,2018-11-14,article,News,Business,Technology,"['Photography', 'Social Media', 'Artificial Intelligence', 'Computer Vision']",https://www.nytimes.com/2018/11/14/technology/google-photos-perfect-jukebox-our-memories.html,nyt://article/e2dd9967-89ca-52c6-92d1-d74cdef3102b,By Farhad Manjoo
The Prosecutor and the President,2016-06-22,article,News,Magazine,Magazine,"['War Crimes, Genocide and Crimes Against Humanity', 'Kikuyu Tribe', 'Luo Tribe', 'Mungiki (Religious Sect)', 'Human Rights and Human Rights Violations']",https://www.nytimes.com/2016/06/26/magazine/international-criminal-court-moreno-ocampo-the-prosecutor-and-the-president.html,nyt://article/e2fc9a3f-ef6e-52cd-80c0-e5763b86b7f6,By James Verini
Pinball Wizard Scores High On Visuals,1993-05-02,article,Review,Arts & Leisure Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/1993/05/02/theater/sunday-view-pinball-wizard-scores-high-on-visuals.html,nyt://article/e33204e7-4f38-57a1-b4ad-043147473e36,By David Richards
"From Queens, Support for a Dissident",2010-12-10,article,News,Metro,New York,"['Political Prisoners', 'Human Rights and Human Rights Violations', 'Nobel Prizes']",https://www.nytimes.com/2010/12/10/nyregion/10nyc.html,nyt://article/e34e9b7e-3b25-59e8-9f02-c1a6de789204,By Clyde Haberman
Family Lies,2004-01-18,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/2004/01/18/books/family-lies.html,nyt://article/e3938409-86ae-5cd5-ab33-2e8d9cf1c26a,By Michael Oreskes
Risk Mismanagement,2010-06-25,article,Review,BookReview,Books,"['Banks and Banking', 'Books and Literature', 'Subprime Mortgage Crisis']",https://www.nytimes.com/2010/06/27/books/review/Salmon-t.html,nyt://article/e3b6da55-4339-59d8-975a-5bb5d4c56dde,By Felix Salmon
"Ax in Hand, a Hendrix Sings of Jimi's Legacy",2005-04-23,article,News,The Arts/Cultural Desk,Arts,"['RECORDINGS (AUDIO)', 'Music']",https://www.nytimes.com/2005/04/23/arts/ax-in-hand-a-hendrix-sings-of-jimis-legacy.html,nyt://article/e3db2a53-76d6-5c94-bca7-c7ecb96cf907,By Corey Kilgannon
"The Phones Are Out, but the Robot Is In",2012-04-07,article,Question,SundayBusiness,Business Day,"['Hiring and Promotion', 'Paid Time Off', 'Workplace Environment', 'Executives and Management (Theory)']",https://www.nytimes.com/2012/04/08/business/phil-libin-of-evernote-on-its-unusual-corporate-culture.html,nyt://article/e43f1b46-68f6-5bca-98f6-c550ea6ea9bd,By Adam Bryant
"A U.S. Admiral’s Bluntness Rattles China, and Washington",2016-05-06,article,Biography,Foreign,World,"['United States Defense and Military Forces', 'Japanese-Americans', 'United States International Relations']",https://www.nytimes.com/2016/05/07/world/asia/us-admiral-harry-harris.html,nyt://article/e448a07e-5042-5f7a-b845-2579145a4aad,By Jane Perlez
"Richard Berry, Songwriter of 'Louie Louie,' Dies at 61",1997-01-25,article,Obituary; Biography,Cultural Desk,Arts,"['Music', 'Biographical Information', 'Deaths (Obituaries)']",https://www.nytimes.com/1997/01/25/arts/richard-berry-songwriter-of-louie-louie-dies-at-61.html,nyt://article/e44dea71-5064-54ed-a148-bd99d3300efb,By Jon Pareles
This Cartooned Isle,2009-12-04,article,Review,BookReview,Books,"['Cartoons and Cartoonists', 'Books and Literature', 'Magazines']",https://www.nytimes.com/2009/12/06/books/review/McGrath-t.html,nyt://article/e4909075-9636-5f26-a603-afda6885d9f1,By Charles McGrath
Why the King James Bible Endures,2011-04-23,article,News,WeekInReview,Week in Review,"['Bible', 'Books and Literature', 'Translation', 'English Language']",https://www.nytimes.com/2011/04/24/weekinreview/24mcgrath.html,nyt://article/e49c0e07-769d-56b0-9ad5-2c9904e6e9e6,By Charles McGrath
"Three Sisters, a Deluded Dad and Some Wretched Rock",2011-06-07,article,Review,Culture,Theater,['Theater'],https://www.nytimes.com/2011/06/08/theater/reviews/the-shaggs-philosophy-of-the-world-at-playwrights-horizons.html,nyt://article/e4d6156a-1c3c-5172-a446-43ed849a3d0e,By Charles Isherwood
Why Hank Azaria Won’t Play Apu on ‘The Simpsons’ Anymore,2020-02-25,article,News,Arts&Leisure,Arts,"['ACTORS AND ACTRESSES', 'Television', 'Discrimination', 'Indian-Americans']",https://www.nytimes.com/2020/02/25/arts/hank-azaria-simpsons-apu.html,nyt://article/e4d7dd1b-adae-551f-b281-648125077e2c,By Dave Itzkoff
The Nominee Next Door,2008-08-30,article,Web Log,None,Blogs,[],https://opinionator.blogs.nytimes.com/2008/08/30/blogs/30opinionator-the-nomi1552.html,nyt://article/e4fc9589-e756-5ff4-a64a-e26db9b677f1,By CHRIS SUELLENTROP
"SPEAKING PERSONALLY;
TRACKING ONE'S LIFE THROUGH SONG",1983-11-06,article,News,Westchester Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/11/06/nyregion/speaking-personally-tracking-ones-life-through-song.html,nyt://article/e52a70bd-b148-5899-a069-4aea689bf924,By Kay McKemy
Clinton Criticizes California Effort to Cut Bilingual Education,1998-05-03,article,News,National Desk,U.S.,"['Bilingual Education', 'Reform and Reorganization', 'Taxation', 'Education and Schools', 'Federal Taxes (US)', 'Elections', 'Referendums']",https://www.nytimes.com/1998/05/03/us/clinton-criticizes-california-effort-to-cut-bilingual-education.html,nyt://article/e5477c77-4506-5335-bdd5-5dcfc987df0c,By John M. Broder
When an Editor Falls Off the Hipness Wave,1994-12-04,article,News,Style Desk,Style,"['Suspensions, Dismissals and Resignations']",https://www.nytimes.com/1994/12/04/style/when-an-editor-falls-off-the-hipness-wave.html,nyt://article/e567b07b-58eb-53cb-8ec2-c270a94ab174,By Trip Gabriel
"So Far, So Good for John Kerry",2013-12-09,article,News,Foreign,U.S.,"['United States International Relations', 'Nuclear Weapons']",https://www.nytimes.com/2013/12/09/us/so-far-so-good-for-john-kerry.html,nyt://article/e587afb7-dff1-566c-9f14-0a00eaef98dd,By Albert R. Hunt | Bloomberg View
World Cup: Replaying the Major Issues,2010-07-03,article,Letter,Sports,Sports,"['Athletics and Sports', 'Soccer', 'World Cup 2010 (Soccer)', 'World Cup (Soccer)']",https://www.nytimes.com/2010/07/04/sports/soccer/04inbox.html,nyt://article/e58a5bb4-b70e-52f2-bf7b-d4f51a5cdc62,
Pursuing Palin,2011-09-30,article,Review,BookReview,Books,"['Presidential Election of 2008', 'United States Politics and Government', 'Books and Literature']",https://www.nytimes.com/2011/10/02/books/review/the-rogue-searching-for-the-real-sarah-palin-by-joe-mcginniss-book-review.html,nyt://article/e5c6cd9a-fe85-5703-9cb9-2a4b4f7adf98,By Jack Shafer
"The Bayman’s World, in a Changing East End",2012-07-14,article,Review,Metro,New York,['Theater'],https://www.nytimes.com/2012/07/15/nyregion/a-review-of-mens-lives-at-the-bay-street-theater.html,nyt://article/e5cad683-4709-52a0-92e6-d745273d8906,By Aileen Jacobson
"Navy Wants to Eject From SEALs a Sailor Cleared by Trump, Officials Say",2019-11-19,article,News,National,U.S.,"['United States Defense and Military Forces', 'War Crimes, Genocide and Crimes Against Humanity', 'Murders, Attempted Murders and Homicides', 'Awards, Decorations and Honors', 'Civilian Casualties']",https://www.nytimes.com/2019/11/19/us/navy-seals-edward-gallagher-trident.html,nyt://article/e5e9955b-191e-5a7e-8d38-b5d9ce61206b,By Dave Philipps
Who gets the liver transplant? Which one's the mother? When do you lie? (And those are the easy ones),1996-12-15,article,Biography,Magazine Desk,Magazine,"['Biographical Information', 'Ethics', 'Science and Technology', 'Medicine and Health']",https://www.nytimes.com/1996/12/15/magazine/who-gets-liver-transplant-which-one-s-mother-when-you-lie-those-are-easy-ones.html,nyt://article/e662d6c9-77ed-549b-b24e-b177973e2244,By Claudia Dreifus
"Again for Murdoch, Romney Can Do No Right ",2015-01-27,article,News,National,U.S.,"['Presidential Election of 2016', 'News and News Media']",https://www.nytimes.com/2015/01/28/us/politics/as-in-2012-romney-can-do-no-right-in-murdochs-eyes.html,nyt://article/e69b2157-ba1e-595b-9256-14612b94ec41,By Amy Chozick and Michael Barbaro
"In a Troubled Country, Still Time for High Society",2012-06-25,article,News,Foreign,World,"['Fashion and Apparel', 'Magazines']",https://www.nytimes.com/2012/06/25/world/asia/in-a-troubled-country-still-time-for-high-society.html,nyt://article/e6a35a56-0212-53bf-b6ee-f3ddfd131638,By Declan Walsh
Mopping Up His Life After Years in Prison,2011-10-13,article,Review,Weekend,Movies,['Movies'],https://www.nytimes.com/2011/10/14/movies/father-of-invention-with-kevin-spacey-review.html,nyt://article/e6cf3fe6-9e70-5d99-9d8f-1762e45490e8,By Stephen Holden
Text to Text | ‘Little Things Are Big’ and ‘Students See Many Slights as Racial ‘Microaggressions’ ‘,2014-11-06,article,News,,Education,[],https://learning.blogs.nytimes.com/2014/11/06/text-to-text-little-things-are-big-and-students-see-many-slights-as-racial-microaggressions/,nyt://article/e6d0a2ee-91ac-57c5-8b38-427a6653d5d4,By Jinnie Spiegler
Benedict Goes to Turkey,2006-11-29,article,Editorial,Editorial,Opinion,['Freedom of Religion'],https://www.nytimes.com/2006/11/29/opinion/29wed3.html,nyt://article/e6e31a47-44fe-53ef-91d1-5fde6e543579,
Stuff Happens Again in Baghdad,2006-09-24,article,Op-Ed,Editorial,Opinion,"['Museums', 'United States International Relations', 'UNITED STATES ARMAMENT AND DEFENSE']",https://www.nytimes.com/2006/09/24/opinion/24rich.html,nyt://article/e717d73b-6ae4-5f66-bc2c-751db4146342,By Frank Rich
'Nuclear' Isn't the Only Word We Mangle,2002-10-16,article,Letter,Editorial Desk,Opinion,['English Language'],https://www.nytimes.com/2002/10/16/opinion/l-nuclear-isn-t-the-only-word-we-mangle-393320.html,nyt://article/e7182bf3-f674-5dab-bfeb-e4e722cb46ab,
"Tagliabue’s Ruling Offers Criticism, and Closure",2012-12-13,article,News,Sports,Sports,['Football'],https://www.nytimes.com/2012/12/13/sports/football/paul-tagliabues-saints-ruling-offers-criticism-and-closure.html,nyt://article/e7b610d0-6ae6-5626-9323-d7e6f962f580,By Judy Battista
Hopes of ‘Trump Bump’ for U.S. Economy Shrink as Growth Forecasts Fade,2017-07-06,article,News,Business,Business Day,"['United States Economy', 'Gross Domestic Product', 'United States Politics and Government', 'Consumer Behavior', 'Labor and Jobs']",https://www.nytimes.com/2017/07/06/business/economy/united-states-economy-gdp-trump.html,nyt://article/e7c5d521-4129-51b0-950e-8db9d601cfb1,By Nelson D. Schwartz
Even Paradise Has Its Flaws,2004-10-24,article,Review,Style Desk,Books,"['Reviews', 'Dresses', 'Books and Literature', 'APPAREL']",https://www.nytimes.com/2004/10/24/fashion/even-paradise-has-its-flaws.html,nyt://article/e7dbf4f4-14a9-54d3-87d1-dd54fb8f54a6,By Penelope Green
"Crouching Detective, Hidden Intrigues",2002-04-25,article,Review,The Arts/Cultural Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/2002/04/25/books/books-of-the-times-crouching-detective-hidden-intrigues.html,nyt://article/e819492a-35d0-500e-b30c-1c5890c3fa8f,By Janet Maslin
Standing Ground Against the N.R.A.,2017-04-11,article,Editorial,Editorial,Opinion,"['Gun Control', 'Law and Legislation', 'Charleston, SC, Shooting (2015)', 'State Legislatures', 'Politics and Government', 'Self-Defense', 'Murders, Attempted Murders and Homicides', 'Lobbying and Lobbyists']",https://www.nytimes.com/2017/04/11/opinion/standing-ground-against-the-nra.html,nyt://article/e8560ea0-c6cb-59a1-aa4e-39fac6c7144b,By The Editorial Board
Meghan Markle’s Sheer Top Was a Sneaky Statement for a Royal Portrait,2017-12-22,article,News,Styles,Fashion & Style,"['Fashion and Apparel', 'Weddings and Engagements', 'Royal Family']",https://www.nytimes.com/2017/12/22/fashion/meghan-markle-engagement-portrait-dress.html,nyt://article/e8a4a8ee-51d0-5ef3-9dc8-a57503c81095,By Vanessa Friedman
Steve Mnuchin’s Wife Has a Talent for Being Tone-Deaf,2017-08-22,article,Op-Ed,OpEd,Opinion,['Social Media'],https://www.nytimes.com/2017/08/22/opinion/louise-linton-instagram-mnuchin-brands.html,nyt://article/e8bd41f8-cea1-5efd-ad7a-46c9f5f9de88,By Tariro Mzezewa
THE ARTS IN EDUCATION,1981-03-08,article,News,Weschester Weekly Desk,Archives,"['Education and Schools', 'Art', 'Culture']",https://www.nytimes.com/1981/03/08/archives/the-arts-in-education.html,nyt://article/e8bd438f-1255-5781-a5d2-b297dd914e5e,By David Rockefeller Jr
Prince Philip: King of the Awkward and Offensive One-Liner,2017-05-04,article,News,Foreign,World,[],https://www.nytimes.com/2017/05/04/world/europe/prince-philip-uk.html,nyt://article/e8c2b6da-6f0a-5ad9-9511-e8f4c9c3da57,By Stephen Castle
"Onstage at the Algonquin, 18 and Going on Legend",2002-02-06,article,Biography,Metropolitan Desk,New York,['Music'],https://www.nytimes.com/2002/02/06/nyregion/public-lives-onstage-at-the-algonquin-18-and-going-on-legend.html,nyt://article/e9212923-2c33-56a7-b730-78cb38ee937f,By Robin Finn
A Strike Against Israel,2012-02-21,article,News,,Opinion,[],https://latitude.blogs.nytimes.com/2012/02/21/khader-adnan-hunger-strike-challenges-israel-detention-of-palestinians/,nyt://article/e924e567-9ccf-5c73-b95b-b60a62b3f1b6,By Daniel Politi
"Tribune: Of Layoffs, Bankruptcy and Bonuses",2009-10-05,article,Web Log,None,Blogs,[],https://dealbook.blogs.nytimes.com/2009/10/05/blogs/05dealbook-tribune-123457.html,nyt://article/e9280932-363e-51d8-81b5-aaba8d201910,By DEALBOOK
Bush PAC Said to Use Women’s Opinions of Clinton for Potential Lines of Attack,2015-06-30,article,News,Politics,U.S.,[],https://www.nytimes.com/politics/first-draft/2015/06/30/bush-pac-said-to-use-womens-opinions-of-clinton-for-potential-lines-of-attack/,nyt://article/e937ec53-2da7-53d4-adf0-779ebd2eb786,By Maggie Haberman
